date,open,high,low,close,volume,log_close,log_returns,RV_5,RV_10,RV_20,RV_30,is_tet_period,day_of_week,is_monday,is_friday,is_month_end
2018-08-02,14.38,14.74,14.11,14.11,3100,2.6468837658647226,-0.07375355074295875,0.06675458730911055,0.07669870328107876,0.056514462591011394,0.06016198827559257,0,3,0,0,0
2018-08-03,15.01,15.01,13.48,14.65,7400,2.6844403354630764,0.03755656959835374,0.04777708368288425,0.06680714694130314,0.05704433708286883,0.058406377150128606,0,4,0,1,0
2018-08-06,14.38,14.38,13.57,14.38,6600,2.6658383522929006,-0.018601983170175806,0.04533972925232952,0.06467257994804032,0.05727301159367928,0.058366133829074726,0,0,1,0,0
2018-08-07,14.74,14.74,13.66,14.29,6200,2.659559991941776,-0.006278360351124501,0.042052849086617335,0.06435523310818742,0.05730533158722739,0.0583390926224396,0,1,0,0,0
2018-08-08,13.48,14.11,12.86,13.93,16500,2.6340447877917144,-0.0255152041500617,0.03995906088493181,0.05997276806282807,0.05479555391132223,0.058279180267890016,0,2,0,0,0
2018-08-09,13.21,14.02,13.03,13.75,45000,2.6210388241125804,-0.01300596367913398,0.02491252715887132,0.04767585029284104,0.054485379379716675,0.056098171549273955,0,3,0,0,0
2018-08-10,13.84,13.84,13.57,13.84,11010,2.6275629501895237,0.006524126076943304,0.012259579423464763,0.03289665525382352,0.054487961550537777,0.055582167574244966,0,4,0,1,0
2018-08-13,13.66,13.84,13.57,13.66,17800,2.614471854142644,-0.013091096046879525,0.011681568099716473,0.03140249757958849,0.054596284374185934,0.055238613932753644,0,0,1,0,0
2018-08-14,13.66,13.93,13.57,13.57,24110,2.6078614738467776,-0.00661038029586658,0.011654092884379129,0.029678219028596447,0.05430150131173571,0.05354726344942314,0,1,0,0,0
2018-08-15,13.93,13.93,13.66,13.66,8200,2.614471854142644,0.00661038029586658,0.009923084411930565,0.028343016419572546,0.054319484402920275,0.048115516411015906,0,2,0,0,0
2018-08-16,13.75,13.84,13.75,13.84,5000,2.6275629501895237,0.013091096046879525,0.010772641546801338,0.01841349419602037,0.05438990051191948,0.04693112526199921,0,3,0,0,0
2018-08-17,14.11,14.11,13.66,13.66,8100,2.614471854142644,-0.013091096046879525,0.011908497840786838,0.012293459626435764,0.0467839052393355,0.0470025301950481,0,4,0,1,0
2018-08-20,13.75,13.93,13.66,13.93,11700,2.6340447877917144,0.0195729336490702,0.013570442439673109,0.014085863928493517,0.045583427837499434,0.04711814298231471,0,0,1,0,0
2018-08-21,13.48,13.75,13.48,13.75,700,2.6210388241125804,-0.01300596367913398,0.015033105383798331,0.014407314435958857,0.0453940665282088,0.04717483721143928,0,1,0,0,0
2018-08-22,14.11,14.11,13.48,13.93,3800,2.6340447877917144,0.01300596367913398,0.015712602896782144,0.013058219500909624,0.04265873200512267,0.04501097589345463,0,2,0,0,0
2018-08-23,13.93,13.93,13.75,13.93,10100,2.6340447877917144,0.0,0.014869296100061258,0.012241020602240011,0.03390334139487641,0.04463102107606772,0,3,0,0,0
2018-08-24,14.56,14.56,13.93,14.02,1000,2.640484881606444,0.006440093814729764,0.012525466087663532,0.01223706452500755,0.02490084201707593,0.044635431179127424,0,4,0,1,0
2018-08-27,14.29,14.29,13.75,14.11,3100,2.6468837658647226,0.006398884258278503,0.00984584733463074,0.011199826817864354,0.024507083289817985,0.044633856010458675,0,0,1,0,1
2018-08-28,13.75,13.75,13.48,13.75,13700,2.6210388241125804,-0.025844941752142248,0.015161931221713902,0.01430181775320203,0.024335146255221884,0.04467188970075854,0,1,0,0,1
2018-08-29,13.48,13.48,13.48,13.48,2300,2.601207105484161,-0.01983171862841937,0.015231676944409417,0.015600024059164318,0.02277084135577584,0.04482847044839935,0,2,0,0,1
2018-08-30,13.48,13.48,13.48,13.48,1600,2.601207105484161,0.0,0.015231676944409417,0.01478363307021909,0.01625615310069018,0.04482847044839935,0,3,0,0,1
2018-08-31,13.48,13.48,13.39,13.39,6400,2.5945081597030812,-0.006698945781079768,0.013456484318547563,0.014414920838834543,0.013288886862693883,0.038742819664475375,0,4,0,1,1
2018-09-04,13.48,13.57,13.48,13.57,10000,2.6078614738467776,0.013353314143696338,0.015651654036073475,0.013485049617804506,0.013424049271099683,0.03765670807391258,0,1,0,0,0
2018-09-05,13.39,13.57,13.39,13.48,5700,2.601207105484161,-0.0066543683626165695,0.012063427606912805,0.013085069873598167,0.013429293670443392,0.03746362250671731,0,2,0,0,0
2018-09-06,13.48,13.48,13.48,13.48,2490,2.601207105484161,0.0,0.008177216694931532,0.01203381697824032,0.012337116223144349,0.03519441007454757,0,3,0,0,0
2018-09-07,13.48,13.48,13.48,13.48,3500,2.601207105484161,0.0,0.008177216694931532,0.01203381697824032,0.012045920956074402,0.02829310682177789,0,4,0,1,0
2018-09-10,12.59,13.57,12.59,13.57,5500,2.6078614738467776,0.0066543683626165695,0.007602796122265905,0.01205323024523933,0.012050232283939477,0.021254110258262557,0,0,1,0,0
2018-09-11,13.48,13.48,13.48,13.48,300,2.601207105484161,-0.0066543683626165695,0.005567444010834027,0.011588553143754248,0.01179310105437066,0.02086263544175534,0,1,0,0,0
2018-09-12,13.48,13.48,13.48,13.48,3000,2.601207105484161,0.0,0.004705348993719091,0.00888191724482551,0.011709991092564266,0.020468578946673904,0,2,0,0,0
2018-09-13,12.23,13.39,12.23,13.12,21700,2.574137783515943,-0.027069321968217874,0.01298806942992305,0.010622314566522378,0.013008655355050303,0.01942116248707246,0,3,0,0,0
2018-09-14,13.48,13.48,13.48,13.48,200,2.601207105484161,0.027069321968217874,0.019710768758782967,0.014226442952600345,0.01418534992992278,0.015399603098900413,0,4,0,1,0
2018-09-17,13.03,13.39,13.03,13.39,3700,2.5945081597030812,-0.006698945781079768,0.019487115466361768,0.014226442952600345,0.013976600843524365,0.013533633050269733,0,0,1,0,0
2018-09-18,13.3,14.29,12.59,12.59,37800,2.532902848056256,-0.06160531164682537,0.03306241205947809,0.023277430600367244,0.018683118751299105,0.017061076618636675,0,1,0,0,0
2018-09-19,13.3,13.93,12.86,13.93,7000,2.6340447877917144,0.10114193973545849,0.06188621813235794,0.041521090428636526,0.030083815657318852,0.025730007066598913,0,2,0,0,0
2018-09-20,13.93,14.11,13.21,14.11,32800,2.6468837658647226,0.012838978073008267,0.05896815715140646,0.04160668151335973,0.03008022901908087,0.02541312759484539,0,3,0,0,0
2018-09-21,13.48,15.46,13.21,15.46,72600,2.738256043159276,0.09137227729455333,0.06860581685161225,0.04973187126486334,0.03627796135222225,0.030204031074351843,0,4,0,1,0
2018-09-24,15.91,16.36,15.91,16.36,21090,2.794839331174601,0.056583288015325195,0.06654658451509825,0.05142296099621223,0.03805650042963525,0.0316993465193251,0,0,1,0,0
2018-09-25,16.36,17.53,16.36,17.26,67100,2.848391685655282,0.05355235448068063,0.035022514945873925,0.051648935189985416,0.039407151997747476,0.03266647006719802,0,1,0,0,1
2018-09-26,17.08,17.98,17.08,17.89,42710,2.884241897520628,0.03585021186534609,0.02893429849007681,0.05098246165131337,0.03885824766064219,0.032939408983965884,0,2,0,0,1
2018-09-27,17.53,18.25,17.44,17.98,25500,2.8892600290434745,0.005018131522846581,0.03154197582315559,0.048034712453127196,0.03813843064423876,0.032945028942858494,0,3,0,0,1
2018-09-28,17.89,17.98,17.71,17.71,50800,2.8741294517947424,-0.015130577248732013,0.031291213706311584,0.050270082588638035,0.038586598640864646,0.03323058450332636,0,4,0,1,1
2018-10-01,17.8,20.23,17.53,19.78,103800,2.984671326194566,0.11054187439982366,0.04852699532798597,0.05491841627497811,0.04387613063557538,0.03784280380742489,0,0,1,0,0
2018-10-02,19.78,20.14,18.88,20.05,111200,2.998229153752578,0.013557827558011937,0.04861178102427473,0.043592513184572114,0.043874644511683415,0.03781908736897634,0,1,0,0,0
2018-10-03,19.69,19.78,19.69,19.69,6000,2.9801108926510342,-0.018118261101543798,0.05279094438362639,0.04330515294930587,0.04430732221524509,0.03794759729535725,0,2,0,0,0
