date,open,high,low,close,volume,log_close,log_returns,RV_5,RV_10,RV_20,RV_30,is_tet_period,day_of_week,is_monday,is_friday,is_month_end
2017-08-08,48.99,50.6,48.99,49.5,1347990,3.901972669574645,0.010356473924161502,0.02050968886821444,0.021781617329488995,0.020109913272417762,0.0186181103839298,0,1,0,0,0
2017-08-09,49.5,49.87,48.04,48.26,699190,3.8766030601968855,-0.02536960937775934,0.02711809806133507,0.02359715810913197,0.020985532772812683,0.01922044738403406,0,2,0,0,0
2017-08-10,47.67,48.4,47.52,47.82,283290,3.867443962030179,-0.00915909816670668,0.027854660684176923,0.021577272552079262,0.020533466770483868,0.01913605867628947,0,3,0,0,0
2017-08-11,47.67,48.33,47.08,47.3,186140,3.856510295497887,-0.010933666532291664,0.02885867429570055,0.02099851700004573,0.02064460570787528,0.019192602455525603,0,4,0,1,0
2017-08-14,47.3,48.55,47.08,48.4,264910,3.879499813722586,0.022989518224698635,0.019062163972040715,0.020477096750042827,0.02093872517831441,0.019670758198704428,0,0,1,0,0
2017-08-15,48.62,48.62,48.04,48.62,269720,3.884034968887977,0.00453515516539138,0.01824681193003211,0.020466955400153822,0.020952236653337328,0.019395524493549626,0,1,0,0,0
2017-08-16,48.62,48.92,48.04,48.48,578890,3.881151341761059,-0.0028836271269181424,0.013754068998066965,0.020620018596315938,0.020925668594537167,0.019189768547756676,0,2,0,0,0
2017-08-17,48.48,48.62,48.26,48.26,202030,3.8766030601968855,-0.004548281564173529,0.013046599165739558,0.020678539927718096,0.020854972850479738,0.01827204479860815,0,3,0,0,0
2017-08-18,48.26,48.7,48.18,48.48,287630,3.881151341761059,0.004548281564173529,0.010924037533923403,0.020601628912965773,0.020877137259293545,0.017881444846588754,0,4,0,1,0
2017-08-21,49.14,49.8,48.99,49.36,1445250,3.8991403795971324,0.017989037836073418,0.008898199043183872,0.014418454761593485,0.019008187331648836,0.01807248490357527,0,0,1,0,0
2017-08-22,49.65,49.72,48.62,48.92,211800,3.890186310818972,-0.008954068778160629,0.01055819662895145,0.01428174765249459,0.01811562099910572,0.018160815238948635,0,1,0,0,0
2017-08-23,48.62,48.99,48.55,48.92,103940,3.890186310818972,0.0,0.01035408647769352,0.01148689649427275,0.018064407268834414,0.018160815238948635,0,2,0,0,0
2017-08-24,48.84,49.72,48.7,49.58,865230,3.9035875266070446,0.01340121578807274,0.010705465826494898,0.011406905163668652,0.016798116208959084,0.01794973686771106,0,3,0,0,0
2017-08-25,49.58,50.16,49.36,49.5,501000,3.901972669574645,-0.0016148570323997191,0.01117223835452335,0.010424719812247619,0.016270324887665687,0.01794356723889218,0,4,0,1,1
2017-08-28,49.5,50.24,49.36,50.09,939860,3.9138213873695253,0.011848717794880503,0.009482370629986412,0.008684807408873748,0.015328403426308469,0.017686332840196325,0,0,1,0,1
2017-08-29,49.94,50.38,49.72,49.87,544800,3.9094196195580313,-0.0044017678114940395,0.008185108247179836,0.009012336223516357,0.01544773018279137,0.017715062185305216,0,1,0,0,1
2017-08-30,49.65,49.87,49.14,49.14,357560,3.894673367093033,-0.014746252464998388,0.011783391362875489,0.01046841825185497,0.01599717035564548,0.017925034592086928,0,2,0,0,1
2017-08-31,49.14,49.65,48.84,48.99,403980,3.8916161956504833,-0.0030571714425495777,0.009493565485375072,0.01038532378780063,0.015993484924937178,0.017854936213195338,0,3,0,0,1
2017-09-01,48.99,49.21,48.55,48.99,237100,3.8916161956504833,0.0,0.00955398636448767,0.010336536026973155,0.01592958298001671,0.017854936213195338,0,4,0,1,0
2017-09-05,49.5,49.8,49.06,49.14,807400,3.894673367093033,0.0030571714425495777,0.006748903243940129,0.008539402170821036,0.011549683258223082,0.016204715892399937,0,1,0,0,0
2017-09-06,49.14,49.36,48.77,49.14,525730,3.894673367093033,0.0,0.006939995746890919,0.0080006889279868,0.011297543412115398,0.015332035462350452,0,2,0,0,0
2017-09-07,49.14,49.36,48.99,48.99,580970,3.8916161956504833,-0.0030571714425495777,0.0025578131402426508,0.008077777592247596,0.009684982276161143,0.015314548943224713,0,3,0,0,0
2017-09-08,48.99,49.8,48.77,49.06,743570,3.893044038830343,0.001427843179859778,0.0022540842583684073,0.006656563282701867,0.009399971792284509,0.014275259054337314,0,4,0,1,0
2017-09-11,49.58,49.58,49.06,49.14,484390,3.894673367093033,0.0016293282626897998,0.002319309258503653,0.006705089209448624,0.008949821421027272,0.013776776712110798,0,0,1,0,0
2017-09-12,49.06,49.5,49.06,49.5,647000,3.901972669574645,0.0072993024816119245,0.003763761328028895,0.005857573117377977,0.007588835891530501,0.013085802670329435,0,1,0,0,0
2017-09-13,49.65,50.75,49.5,50.38,2785080,3.919594270924464,0.017621601349819382,0.007962884296188525,0.008189645209992241,0.00841739939768277,0.013377906848456498,0,2,0,0,0
2017-09-14,50.38,50.75,50.16,50.16,709380,3.9152178963246653,-0.004376374599798893,0.0083102150585728,0.006441858563542211,0.008467379138686828,0.013443088438983994,0,3,0,0,0
2017-09-15,50.09,50.16,49.65,50.09,3548190,3.9138213873695253,-0.0013965089551399856,0.008677825345002046,0.006315611433527973,0.008373716288976603,0.013419485526588702,0,4,0,1,0
2017-09-18,49.87,49.87,48.7,48.7,1266740,3.885679030088544,-0.028142357280981134,0.017034642617691602,0.01153139128052508,0.010691373722028382,0.01447961616888363,0,0,1,0,0
2017-09-19,48.55,48.84,45.4,47.82,1325010,3.867443962030179,-0.01823506805836539,0.017447688797637795,0.012689931341765475,0.010591724793177097,0.011801450091103586,0,1,0,0,0
2017-09-20,47.82,47.82,46.72,46.94,1065660,3.8488701904228773,-0.01857377160730156,0.011070442081104637,0.013575489185164423,0.011147810136452625,0.01203753000370691,0,2,0,0,0
2017-09-21,46.5,47.67,46.5,47.08,479010,3.851848282392076,0.0029780919691986263,0.013011270568141237,0.013783292224491046,0.011196638703206474,0.011204960144221796,0,3,0,0,0
2017-09-22,47.08,47.52,47.08,47.38,340680,3.8582001987306396,0.00635191633856369,0.014999729330661467,0.01408253362282011,0.01079272086059899,0.01116493738974888,0,4,0,1,0
2017-09-25,47.38,47.74,47.23,47.6,358140,3.8628327612373745,0.0046325625067349385,0.012686496827900873,0.014234904695055305,0.010902511481355296,0.011014802482871011,0,0,1,0,1
2017-09-26,47.67,47.89,47.23,47.23,648770,3.8550292839080256,-0.00780347732934894,0.010556170137678391,0.01379340147859922,0.010469764915243105,0.010225389080155745,0,1,0,0,1
2017-09-27,47.3,47.52,47.23,47.52,252960,3.8611506750543896,0.006121391146364008,0.005892370825215564,0.012101766035240342,0.010655195078916926,0.010258060808104864,0,2,0,0,1
2017-09-28,47.52,47.52,46.79,46.86,442750,3.8471644330796497,-0.013986241974739855,0.009372838954220792,0.012351225689703264,0.01061015668732118,0.010533786187695082,0,3,0,0,1
2017-09-29,46.86,46.86,46.06,46.28,611130,3.834709902325476,-0.01245453075417391,0.009489439119587093,0.012308103756664334,0.010847363837631008,0.010719447048844597,0,4,0,1,1
2017-10-02,45.84,46.28,45.47,45.47,331260,3.8170527678369193,-0.017657134488556547,0.009242683972701204,0.01073981795471889,0.011312187682863134,0.0110561643320177,0,0,1,0,0
2017-10-03,45.4,45.98,43.64,44.15,459660,3.787592927049969,-0.02945984078695041,0.012828931197993713,0.012502423443857142,0.012554211584400525,0.011464178331380564,0,1,0,0,0
2017-10-04,44.22,44.52,43.71,44.3,332820,3.7909846770510898,0.003391750001120908,0.01180293852534577,0.012364194797815779,0.012652863456945935,0.011491303729794684,0,2,0,0,0
2017-10-05,44.3,45.76,44.3,45.03,254450,3.8073289343134804,0.016344257262390638,0.018000258852204867,0.014027756457840771,0.013537360911893549,0.012028377131899314,0,3,0,0,0
2017-10-06,45.03,45.69,44.96,45.25,129560,3.8122026701459353,0.004873735832454873,0.01857911146931249,0.013908542509715743,0.013634530486546744,0.01173031191996913,0,4,0,1,0
